file,stft_mean,stft_var,rms_mean,rms_var,cent_mean,cent_var,spec_bw_mean,spec_bw_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,bandwidth_mean,bandwidth_var,mfcc_0_mean,mfcc_0_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,mfcc_14_mean,mfcc_14_var,mfcc_15_mean,mfcc_15_var,mfcc_16_mean,mfcc_16_var,mfcc_17_mean,mfcc_17_var,mfcc_18_mean,mfcc_18_var,mfcc_19_mean,mfcc_19_var,mfcc_0-4_mean,mfcc_0-4_var,mfcc_5-9_mean,mfcc_5-9_var,mfcc_10-14_mean,mfcc_10-14_var,mfcc_15-19_mean,mfcc_15-19_var,genre
blues.00091.wav,0.42225852608680725,0.09275249391794205,0.09936381876468658,0.0012849164195358753,991.4865889707818,415969.79081797996,1396.6530973941317,262398.1428901927,1943.7254726471867,2277540.049016325,0.03605237637761021,0.0006523652146482036,1396.6530973941317,262398.1428901927,-236.30538940429688,7767.45947265625,161.68063354492188,1108.38427734375,-1.166163682937622,608.8001098632812,27.278690338134766,116.24080657958984,9.586512565612793,332.462646484375,20.620241165161133,90.32630920410156,0.22744044661521912,80.38703918457031,13.79859733581543,103.98853302001953,-0.5090394020080566,90.11874389648438,10.175200462341309,82.59195709228516,-4.457556247711182,85.55517578125,5.508707523345947,57.37980270385742,-3.72658371925354,57.42758560180664,-0.8961917161941528,43.6544075012207,-4.907871723175049,70.36174011230469,-2.8703982830047607,46.71458053588867,-3.756361961364746,36.18879699707031,-3.3473050594329834,45.80033874511719,-2.4162545204162598,45.62795639038086,-3.7818198204040527,40.24525833129883,-7.785144805908203,18489.712890625,8.86248779296875,154.82705688476562,-1.695899248123169,77.79835510253906,-3.2344281673431396,43.19272994995117,blues
blues.00071.wav,0.30516549944877625,0.08006665110588074,0.12049756199121475,0.0003269429143983871,2429.0040940870153,97744.04657656673,2286.7671319832234,25016.954743992115,5065.090666237674,232002.8801022843,0.13464138328982986,0.0014292187567062592,2286.7671319832234,25016.954743992115,-89.39791107177734,694.5906982421875,93.79924011230469,192.50112915039062,-14.558412551879883,133.71311950683594,54.389488220214844,99.20523834228516,-33.50722885131836,64.58907318115234,19.428232192993164,41.679012298583984,-19.761512756347656,46.92526626586914,13.029955863952637,46.16585159301758,-13.864509582519531,52.396427154541016,14.617379188537598,51.47935485839844,-14.972617149353027,60.136390686035156,10.59898567199707,35.434810638427734,-18.020244598388672,34.390316009521484,6.659174919128418,55.031654357910156,-10.210893630981445,54.22754669189453,6.535370826721191,39.77693176269531,-10.852216720581055,36.393035888671875,3.325134515762329,41.15927505493164,-6.184797763824463,42.49285888671875,3.00929594039917,40.24433517456055,2.1450376510620117,4448.955078125,2.6899092197418213,309.2226867675781,-5.1891188621521,182.88796997070312,-0.8334426283836365,83.08782196044922,blues
blues.00094.wav,0.3766823709011078,0.0959087461233139,0.14094436168670654,0.005366087891161442,1239.633448009122,526848.481797695,1660.2697042703267,232947.48088660408,2519.268189892691,2825020.8561729793,0.05087905730375097,0.002505443511019589,1660.2697042703267,232947.48088660408,-206.24908447265625,6802.119140625,126.61618041992188,1107.0899658203125,10.596902847290039,763.2380981445312,43.21016311645508,226.22723388671875,12.496740341186523,230.2472381591797,19.425371170043945,258.3608703613281,0.3583887219429016,136.3877410888672,12.73520278930664,76.75123596191406,-4.579189777374268,73.9709701538086,4.061159610748291,60.09892654418945,-4.404284954071045,94.45393371582031,3.669121265411377,59.143856048583984,-1.455245018005371,74.25501251220703,-1.6959775686264038,110.3427734375,-7.153680801391602,73.95780181884766,1.184594988822937,80.58307647705078,-6.227725505828857,69.53205871582031,0.5984518527984619,68.1619644165039,-1.6083214282989502,68.20314025878906,-0.5399207472801208,56.60786437988281,-2.6658244132995605,13959.8623046875,6.400186061859131,195.5757293701172,-2.2080132961273193,95.36123657226562,-1.3185840845108032,75.56379699707031,blues
blues.00002.wav,0.3635377287864685,0.08525664359331131,0.17547321319580078,0.0027508579660207033,1552.832481434823,156471.01090394377,1747.754086849524,76295.41339810399,3042.4101154654873,784130.8743978116,0.07629120746326373,0.0010068290788351824,1747.754086849524,76295.41339810399,-90.75716400146484,3317.886962890625,140.4408721923828,508.85614013671875,-29.08454704284668,412.0644226074219,31.68669319152832,143.9542236328125,-13.976547241210938,155.66134643554688,25.753751754760742,74.39171600341797,-13.664990425109863,106.84101867675781,11.634442329406738,106.52027893066406,-11.778322219848633,65.48223876953125,9.71475601196289,67.84234619140625,-13.125313758850098,57.671966552734375,5.7912468910217285,64.49475860595703,-8.901968002319336,60.39058303833008,-1.0801600217819214,57.690223693847656,-9.226244926452637,36.514373779296875,2.4483044147491455,40.64167785644531,-7.724839687347412,47.62964630126953,-1.8190239667892456,52.39360427856445,-3.440457582473755,46.64339828491211,-2.2381277084350586,30.65315055847168,7.661862373352051,6850.140625,4.33192777633667,309.1405944824219,-5.308487892150879,101.44188690185547,-2.5548288822174072,54.22957229614258,blues
blues.00025.wav,0.2909482717514038,0.09106454998254776,0.08916591107845306,0.0031143296509981155,1109.3207630441668,138690.14617017072,1463.1107858840894,37662.210096830866,2243.3167778422276,838253.6529387314,0.051697390999613305,0.0013392659740276058,1463.1107858840894,37662.210096830866,-249.31532287597656,3977.65771484375,131.00030517578125,338.2455139160156,0.6778697371482849,1578.9686279296875,66.70415496826172,298.38470458984375,17.911272048950195,183.51113891601562,4.623277187347412,173.19873046875,6.603808879852295,96.41474914550781,1.2421156167984009,98.26316833496094,1.4099406003952026,75.73865509033203,-1.5849273204803467,91.7596435546875,-0.9725385308265686,101.25187683105469,-3.572615385055542,85.11508178710938,-2.9297995567321777,86.26875305175781,4.596161365509033,62.41978454589844,7.480731010437012,91.63825988769531,-0.19306454062461853,100.62007141113281,-2.825915575027466,87.33296966552734,-2.682955265045166,77.28337860107422,0.7411384582519531,76.02479553222656,-0.5292365550994873,67.64772033691406,-6.604342937469482,18049.724609375,2.4588429927825928,115.2346420288086,0.920387864112854,104.36747741699219,-1.0980067253112793,83.78630828857422,blues
blues.00014.wav,0.3288930356502533,0.10805750638246536,0.06699823588132858,0.00271167466416955,1171.9674319304547,147268.45652150072,1705.3701299892873,96499.73883417304,2344.9874700913574,877107.628571067,0.045036675850734724,0.001559970831725131,1705.3701299892873,96499.73883417304,-305.66436767578125,8192.6337890625,113.0710220336914,682.1485595703125,12.10733413696289,1462.7547607421875,45.05219650268555,224.5673370361328,17.734384536743164,248.84837341308594,14.590070724487305,154.572021484375,4.147995948791504,157.6145477294922,0.22631137073040009,166.89559936523438,-7.021586894989014,97.58988952636719,13.646476745605469,76.79963684082031,8.914210319519043,90.02955627441406,1.3037986755371094,62.693885803222656,5.954978942871094,64.31770324707031,8.547472953796387,76.00692749023438,1.119621992111206,137.01824951171875,0.5982412695884705,67.72880554199219,0.06084256246685982,96.5957260131836,-3.7137508392333984,65.65948486328125,-0.9935343265533447,89.3737564086914,-1.8043831586837769,113.50517272949219,-23.539888381958008,23349.376953125,5.117853164672852,197.63316345214844,5.16801643371582,97.49240112304688,-1.170516848564148,88.88176727294922,blues
blues.00027.wav,0.2886824905872345,0.09414215385913849,0.09575478732585907,0.0021936448756605387,1392.026357292707,200436.55212147828,1494.8775639502583,43463.63186191944,2811.740048578886,541255.423663085,0.07241441294470224,0.002545686800946762,1494.8775639502583,43463.63186191944,-228.2098388671875,2813.780029296875,130.3231658935547,689.4208374023438,-23.311424255371094,927.2700805664062,70.2009506225586,397.6453857421875,1.1310546398162842,181.74107360839844,7.5844268798828125,154.08311462402344,0.9005107283592224,100.34201049804688,1.9828155040740967,88.28392028808594,-6.164414882659912,61.857975006103516,-9.382747650146484,86.06394958496094,-2.563779830932617,107.83311462402344,-4.525752544403076,58.99544906616211,-0.26046425104141235,67.7942886352539,0.1755216270685196,57.04276657104492,-1.5229119062423706,79.44807434082031,1.466407299041748,80.51758575439453,-6.979135036468506,65.05795288085938,-8.32839298248291,91.8744888305664,4.236806392669678,119.66018676757812,0.9886393547058105,132.0010986328125,-9.973215103149414,15809.849609375,-1.0158817768096924,134.75457763671875,-1.7394773960113525,77.09162139892578,-1.723135232925415,122.68280792236328,blues
blues.00034.wav,0.2621714472770691,0.0990510955452919,0.13590334355831146,0.003225207095965743,1537.0761619483683,341041.86864132056,2157.2970666776923,160985.27818027177,3602.40662612384,3714496.0696090115,0.04570244525812065,0.0006911724510794357,2157.2970666776923,160985.27818027177,-217.1836395263672,3599.953125,105.78521728515625,533.9498291015625,15.602849006652832,358.4097595214844,25.24884033203125,219.3240966796875,-1.4500505924224854,215.97491455078125,30.193269729614258,117.4715805053711,-17.716623306274414,223.58753967285156,17.319042205810547,126.52495574951172,-27.213607788085938,112.21847534179688,4.338282108306885,177.22544860839844,-20.057300567626953,115.2186279296875,-10.700284957885742,70.82691192626953,-14.228784561157227,105.00273132324219,-5.155776023864746,83.00008392333984,-3.4822616577148438,101.27908325195312,-6.194967746734619,66.54190826416016,-15.323163986206055,116.0348892211914,-6.8316144943237305,93.6729736328125,-9.825100898742676,90.79376983642578,-13.942625045776367,92.79743194580078,-14.399354934692383,12626.640625,1.3840734958648682,606.46240234375,-10.724881172180176,131.63397216796875,-10.423494338989258,105.47441864013672,blues
blues.00011.wav,0.3658873736858368,0.10200271010398865,0.06570573896169662,0.002499327063560486,1352.7427097237658,511953.3552514424,1756.8820971332516,220316.5830241935,2880.9110920279873,2932944.116679484,0.043930584759280744,0.0018957123722602104,1756.8820971332516,220316.5830241935,-287.931884765625,5931.3466796875,124.0107650756836,994.9955444335938,5.467447757720947,302.07550048828125,33.66307067871094,344.494140625,1.0916540622711182,441.2162170410156,14.703699111938477,235.38485717773438,-4.881141662597656,149.53207397460938,8.668891906738281,189.32147216796875,0.7843315005302429,148.67031860351562,6.576079845428467,114.22454833984375,-4.875814914703369,93.7771987915039,-3.1767609119415283,84.19608306884766,-5.538258075714111,65.79285430908203,-6.779148101806641,60.83884811401367,-2.6465132236480713,55.49734115600586,-2.9903204441070557,54.537933349609375,-3.3829944133758545,39.83585739135742,-1.8589837551116943,46.82573318481445,1.8391859531402588,37.058921813964844,-4.891355037689209,28.13030433654785,-24.73978614807129,20880.314453125,5.1703715324401855,212.50070190429688,-4.603299140930176,74.3298110961914,-2.2568936347961426,46.41427230834961,blues
blues.00045.wav,0.4296855926513672,0.09001364558935165,0.14828185737133026,0.0007089440478011966,1739.118783072362,144891.45634930584,2290.362915529216,65376.613487565715,4551.058301460992,819696.7521784143,0.048048310010634185,0.00026618744156701264,2290.362915529216,65376.613487565715,-163.24342346191406,669.9909057617188,89.7838363647461,207.5522003173828,12.974767684936523,134.92913818359375,80.69834899902344,43.35331726074219,3.663785219192505,32.880096435546875,39.734092712402344,38.96316146850586,-5.409265995025635,44.017635345458984,26.490928649902344,31.626708984375,-13.169032096862793,37.97406005859375,2.7055442333221436,35.8922233581543,-20.547697067260742,38.92791748046875,6.011404991149902,37.744686126708984,-2.9064910411834717,50.22760009765625,-0.43132123351097107,31.980030059814453,-17.537826538085938,38.903324127197266,4.164450168609619,32.078102111816406,-5.9858317375183105,36.061161041259766,-7.865320682525635,31.95478630065918,-8.567485809326172,31.808246612548828,1.8536397218704224,42.82242202758789,4.775464057922363,8475.6455078125,10.070452690124512,434.3948669433594,-7.082386016845703,144.3072967529297,-3.280109167098999,62.56060028076172,blues
blues.00004.wav,0.3085259795188904,0.0878431499004364,0.09150122106075287,0.0023052850738167763,1835.12851277257,343249.4957463224,1748.4107584538087,88378.70447779392,3579.9574708164155,1572336.2989541132,0.10146053871809745,0.0019541247020998685,1748.4107584538087,88378.70447779392,-160.3541717529297,5199.103515625,126.20948028564453,853.271240234375,-35.58139419555664,334.03228759765625,22.13925552368164,193.75323486328125,-32.473548889160156,336.4254455566406,10.850702285766602,134.8650360107422,-23.35007095336914,93.29353332519531,0.49324896931648254,124.7335205078125,-11.796539306640625,129.97537231445312,1.2035191059112549,99.7171401977539,-13.084959030151367,80.24315643310547,-2.810499668121338,86.43649291992188,-6.9344706535339355,89.54832458496094,-7.55387544631958,70.91568756103516,-9.167669296264648,75.75421905517578,-4.515862941741943,85.99520111083984,-5.451786041259766,75.27674102783203,-0.9159523844718933,53.633235931396484,-4.408017635345459,62.88249206542969,-11.704384803771973,55.19025421142578,-16.012069702148438,10017.53125,-4.519827842712402,256.8507995605469,-7.910294532775879,91.66864013671875,-5.399200439453125,78.91966247558594,blues
blues.00054.wav,0.4528796374797821,0.07941480726003647,0.2008397877216339,0.0035658427514135838,2030.6170384368168,220858.36466287833,1987.1997406909852,73937.03718625037,4063.222169101653,847619.9736796903,0.10339893597737819,0.0019149243979982205,1987.1997406909852,73937.03718625037,-57.941680908203125,1749.595947265625,109.00659942626953,452.26116943359375,-36.21866989135742,304.0943908691406,64.04491424560547,150.55828857421875,1.4201570749282837,179.7010498046875,26.31841468811035,87.41293334960938,-17.484891891479492,150.6221466064453,20.425649642944336,60.347259521484375,-9.550731658935547,58.45464324951172,18.168363571166992,63.42252731323242,-6.06498384475708,61.46451950073242,13.874471664428711,63.64451599121094,-11.295740127563477,42.67592239379883,4.668037414550781,59.14604949951172,-6.410876750946045,37.88154983520508,3.218438148498535,42.362979888916016,-8.08051586151123,33.42442321777344,-1.7162847518920898,43.28153991699219,-5.428616523742676,35.172874450683594,-2.579789876937866,38.410804748535156,16.0622615814209,4440.29345703125,7.575360298156738,394.04449462890625,-1.0458183288574219,135.82247924804688,-2.917353868484497,52.964351654052734,blues
blues.00032.wav,0.2761858105659485,0.09738754481077194,0.10122466087341309,0.003938625566661358,1309.7746510229804,756135.7535826616,1883.2581499407856,284221.81738430413,2765.2346582257833,4686832.922203278,0.03938839846771075,0.003158095633297049,1883.2581499407856,284221.81738430413,-288.7326965332031,5319.03564453125,105.90115356445312,829.617919921875,18.776206970214844,433.7807312011719,23.682645797729492,342.5323181152344,5.682041168212891,381.5265808105469,25.548940658569336,164.24427795410156,-13.463247299194336,228.21717834472656,12.437667846679688,125.63249206542969,-11.96367073059082,196.29905700683594,1.574614405632019,132.298583984375,-15.640524864196777,126.26146697998047,-6.632071018218994,81.74563598632812,-11.693038940429688,102.44064331054688,-2.9267630577087402,105.2451400756836,-7.375716209411621,82.07756805419922,-15.693880081176758,54.50830841064453,-10.976882934570312,61.20969772338867,-10.892728805541992,44.98295974731445,-18.50538444519043,55.87299346923828,-19.10454750061035,75.34567260742188,-26.938135147094727,19841.099609375,2.8268609046936035,388.2095031738281,-8.853622436523438,118.82839965820312,-15.034684181213379,70.91705322265625,blues
blues.00007.wav,0.3073715269565582,0.09285333752632141,0.13176751136779785,0.005531931295990944,1451.859413795751,449601.6407278994,1577.5671157628285,168197.59942733965,2955.3197165929523,1629557.4144231493,0.061442246108855375,0.0018488162723341102,1577.5671157628285,168197.59942733965,-179.37229919433594,6573.50341796875,136.44833374023438,1479.045654296875,-26.662588119506836,591.208740234375,39.965450286865234,353.40618896484375,5.31089448928833,650.0896606445312,10.919133186340332,136.28797912597656,-20.559534072875977,163.6931610107422,8.503360748291016,151.28440856933594,-11.349763870239258,171.91976928710938,-3.470555067062378,178.22743225097656,-8.41584300994873,147.56088256835938,-6.957211017608643,83.7185287475586,-3.5460426807403564,93.26529693603516,-8.051758766174316,57.42386245727539,-8.96491813659668,82.25947570800781,-8.427481651306152,70.46943664550781,-10.56428050994873,52.01835632324219,-10.785658836364746,60.50718307495117,-4.695469379425049,65.58108520507812,-8.631641387939453,56.386940002441406,-4.862045764923096,12531.591796875,-3.191471576690674,301.115234375,-7.187154293060303,96.59124755859375,-8.620906829833984,65.77449035644531,blues
blues.00056.wav,0.39099979400634766,0.08970121294260025,0.13775411248207092,0.0032615764066576958,1811.5485980815145,347373.0934060206,2052.001565455245,119607.93276728285,3927.985992785673,1515679.3263610902,0.07550308451759474,0.001698276613367128,2052.001565455245,119607.93276728285,-145.29241943359375,4647.88330078125,102.85078430175781,530.92578125,-12.567545890808105,354.110595703125,56.99361801147461,279.27227783203125,2.2211055755615234,261.1811218261719,26.61408233642578,190.24197387695312,-4.2984299659729,191.16798400878906,17.34142303466797,107.84072875976562,-8.016128540039062,80.43466186523438,15.23747444152832,82.39676666259766,-6.9487624168396,48.317543029785156,7.47066068649292,104.04367065429688,-10.477944374084473,49.63420104980469,-2.345747232437134,92.4332504272461,-6.792832851409912,78.4881362915039,2.6742007732391357,46.55548095703125,-4.788208484649658,73.10649871826172,-0.9448762536048889,62.88041305541992,0.021900150924921036,91.0212173461914,-2.0035133361816406,53.255523681640625,0.8411144018173218,8233.830078125,9.37568473815918,307.3029479980469,-3.818925142288208,113.1048812866211,-1.0080995559692383,71.34468841552734,blues
blues.00069.wav,0.29205313324928284,0.08678042143583298,0.11649022251367569,0.0009667451377026737,2371.309053062197,236750.96179617438,2209.9008263891455,43101.2415011278,5005.187393507105,485874.7857622289,0.12512877332269914,0.0025021753415951087,2209.9008263891455,43101.2415011278,-121.47392272949219,1182.41455078125,96.0971908569336,436.457763671875,-19.590856552124023,272.3347473144531,48.0384521484375,131.02328491210938,-38.78462600708008,200.09312438964844,24.768978118896484,103.4619369506836,-32.941410064697266,132.1605224609375,8.102540969848633,101.19303894042969,-17.81892204284668,68.94977569580078,6.117860317230225,74.08991241455078,-19.99543571472168,42.90715789794922,6.800340175628662,64.26900482177734,-19.333209991455078,87.26700592041016,-0.10917247086763382,66.24714660644531,-12.253939628601074,60.68553161621094,-4.9236602783203125,60.14484405517578,-10.414173126220703,59.108951568603516,-2.045328140258789,115.31695556640625,-1.7603425979614258,104.79032897949219,-3.954434633255005,77.13548278808594,-7.1427507400512695,6030.71142578125,-2.35418963432312,514.2752685546875,-8.97828483581543,177.6668243408203,-4.619587421417236,93.0821533203125,blues
blues.00072.wav,0.3070811331272125,0.08071964234113693,0.1038626953959465,0.00044716428965330124,2594.754688044524,292991.8378992716,2518.9037646575443,59914.58067603682,5659.768457257831,548496.5761523782,0.1291906086861949,0.002800874805590252,2518.9037646575443,59914.58067603682,-118.7043228149414,758.802001953125,87.64562225341797,307.06256103515625,6.5529913902282715,247.97447204589844,45.102317810058594,87.28487396240234,-38.911590576171875,78.5650863647461,20.823198318481445,60.29644775390625,-26.864547729492188,46.410919189453125,13.807368278503418,57.683860778808594,-17.236186981201172,43.767738342285156,5.111260890960693,45.84006881713867,-15.712020874023438,41.681095123291016,3.9887707233428955,43.40911865234375,-27.536579132080078,41.367340087890625,3.056398630142212,42.54631423950195,-15.962014198303223,35.93511199951172,10.86727237701416,50.98920822143555,-12.656352996826172,33.20920181274414,2.818681001663208,33.12178421020508,-13.342626571655273,34.94260025024414,-4.367504119873047,44.16657638549805,-3.6629929542541504,5355.2685546875,-0.8717818260192871,383.87261962890625,-10.433089256286621,189.1721649169922,-3.3361058235168457,124.82158660888672,blues
blues.00016.wav,0.30818358063697815,0.10034818947315216,0.08142257481813431,0.0026397062465548515,1455.0726339659166,152296.79006878423,1826.0433384174999,116760.58268749816,3010.010388721723,1010269.4971195218,0.06134406117072699,0.0014187982635001817,1826.0433384174999,116760.58268749816,-233.77281188964844,4958.63427734375,120.66433715820312,561.7590942382812,-3.164092779159546,1207.26416015625,39.514827728271484,396.8244323730469,3.83152437210083,284.47857666015625,18.828155517578125,156.32350158691406,-3.6787381172180176,100.44713592529297,4.425468444824219,111.51864624023438,-14.964926719665527,101.52828979492188,17.57147789001465,102.22183227539062,1.8461251258850098,108.56195831298828,2.55008864402771,66.53279876708984,-1.2302390336990356,65.06260681152344,8.437055587768555,64.94195556640625,-0.20024777948856354,59.231021881103516,-3.890828847885132,78.07674407958984,-4.456135272979736,82.9605712890625,0.01100066676735878,86.01411437988281,1.2948038578033447,83.56266021728516,-2.098461866378784,100.81558227539062,-14.585244178771973,15428.20703125,4.4362874031066895,278.7918701171875,2.2805562019348145,84.19485473632812,-1.8279246091842651,91.15980529785156,blues
blues.00061.wav,0.4519546627998352,0.07571570575237274,0.14166255295276642,0.0006225088727660477,2503.937744869009,162905.37499541414,2180.4392324623277,34058.660887641025,5077.364425482164,397116.35707964376,0.16753371519721577,0.0025504901484989383,2180.4392324623277,34058.660887641025,-82.52998352050781,1043.432373046875,94.16451263427734,208.17196655273438,-27.11260414123535,166.58901977539062,75.65927124023438,55.314292907714844,-27.521812438964844,67.82730102539062,35.577274322509766,42.4406852722168,-20.303491592407227,49.30244827270508,25.112028121948242,54.7510986328125,-15.370208740234375,47.820274353027344,11.353975296020508,56.4881706237793,-13.391489028930664,54.9733772277832,8.147320747375488,50.100494384765625,-8.500548362731934,64.6497573852539,8.289691925048828,72.68798828125,-10.35439682006836,72.02632141113281,-3.471036672592163,50.24700164794922,-5.2286601066589355,33.00185012817383,-2.586172103881836,38.197906494140625,-8.36118221282959,72.61641693115234,-6.984572887420654,35.91743469238281,6.531877040863037,4844.6064453125,7.273914813995361,531.99951171875,-3.161883592605591,151.6706085205078,-5.326324462890625,50.58016586303711,blues
blues.00037.wav,0.24866744875907898,0.09798514097929001,0.06915838271379471,0.0022311026696115732,1188.4732078138645,369609.1365543048,1683.0974006146994,200320.13170303346,2339.8331573557134,2993475.5049751215,0.048163866130123745,0.001272015312079556,1683.0974006146994,200320.13170303346,-328.5601806640625,7473.8701171875,102.7098159790039,631.447998046875,19.872596740722656,703.4134521484375,26.714405059814453,170.742919921875,7.152065753936768,252.62078857421875,22.70838737487793,248.45516967773438,-6.957088470458984,208.76605224609375,12.78970718383789,154.86094665527344,-10.729283332824707,158.391357421875,-0.4425991475582123,83.60073852539062,-12.386709213256836,110.1970443725586,-8.909131050109863,110.9642562866211,-9.215008735656738,126.906494140625,-9.087684631347656,133.78244018554688,-8.995918273925781,188.49073791503906,-7.650511264801025,194.0916290283203,-7.210643768310547,158.50360107421875,-9.389372825622559,176.89981079101562,-4.4802656173706055,142.53219604492188,-3.6713595390319824,175.98387145996094,-34.42226028442383,24593.693359375,3.473825454711914,327.33978271484375,-9.718891143798828,135.8577880859375,-6.480430603027344,174.05335998535156,blues
